,Faecalitalea_cylindroides,Parabacteroides_sp_CT06,Bacteroides_coprocola,Faecalicatena_contorta,Parvimonas_micra,Dorea_longicatena,Eubacterium_ramulus,Fusobacterium_nucleatum,Haemophilus_parainfluenzae,Butyricimonas_faecalis,Neglecta_timonensis,Anaerostipes_hadrus,Blautia_hansenii,Bacteroides_caecimuris,Roseburia_faecis,Bacteroides_fragilis,Collinsella_aerofaciens,Traorella_massiliensis,Clostridiales_bacterium_CCNA10,Ruthenibacterium_lactatiformans,Holdemania_massiliensis,Peptostreptococcus_anaerobius,Granulicatella_adiacens,Gemella_morbillorum,Bacteroides_plebeius,Coprobacter_fastidiosus,Lachnoanaerobaculum_saburreum,Ruminococcus_callidus,Blautia_hydrogenotrophica,Odoribacter_splanchnicus,Solobacterium_moorei,Bacteroides_stercoris,Clostridioides_difficile,Lachnoclostridium_sp_YL32,Clostridium_citroniae,Mogibacterium_diversum,Negativibacillus_massiliensis,Alistipes_senegalensis,Ruminococcus_gnavus,Prevotellamassilia_timonensis,Massilioclostridium_coli,Sellimonas_intestinalis,Bacteroides_caccae,Eggerthella_lenta,Prevotella_stercorea,Angelakisella_massiliensis,Bacteroides_heparinolyticus,Eubacterium_ventriosum,Bacteroides_salyersiae,Blautia_obeum,Ruminococcus_faecis,Streptococcus_salivarius,Bacteroides_barnesiae,Dialister_pneumosintes,Blautia_schinkii,Streptococcus_sp_oral_taxon_431,Faecalibacterium_prausnitzii,Butyricicoccus_pullicaecorum,Johnsonella_ignava,Merdimonas_faecis,Clostridium_symbiosum,Streptococcus_anginosus,Agathobaculum_desmolans,Monoglobus_pectinilyticus,Veillonella_dispar,Mordavella_sp_Marseille-P3756,Gemmiger_formicilis,Anaerobutyricum_hallii,Paraprevotella_xylaniphila,Anaerotignum_neopropionicum,Barnesiella_intestinihominis,Hungatella_hathewayi,Tyzzerella_nexilis,Flavonifractor_plautii,Ruminococcus_bicirculans,Clostridium_bolteae,Streptococcus_mitis,Lactobacillus_rogosae,Fournierella_massiliensis,Ruminococcus_torques,Erysipelotrichaceae_bacterium_GAM147,Bacteroides_pectinophilus,Anaerotruncus_colihominis,Merdibacter_massiliensis,Fusicatenibacter_saccharivorans,Lactonifactor_longoviformis,Culturomica_massiliensis,Clostridium_sporogenes,Phascolarctobacterium_succinatutens,Bacteroides_faecichinchillae,Eubacterium_rectale,Intestinibacter_bartlettii,Clostridium_leptum,Prevotella_copri,Peptostreptococcus_stomatis,Clostridium_phoceensis,Blautia_sp_N6H1-15,Streptococcus_sp_A12,Blautia_producta,Dorea_formicigenerans,Bifidobacterium_catenulatum,Acetivibrio_ethanolgignens,Alistipes_shahii,Alistipes_finegoldii,Clostridium_methylpentosum,Bacteroides_fluxus,Marvinbryantia_formatexigens,Roseburia_intestinalis,Bacteroides_zoogleoformans,Parabacteroides_johnsonii,Hespellia_stercorisuis,Bacteroides_uniformis,bacterium_LF-3,Clostridium_sp_SY8519,Eubacterium_eligens,Streptococcus_parasanguinis,Roseburia_hominis,Alistipes_obesi,Intestinibacillus_massiliensis,Ruminococcus_lactaris,Lachnospiraceae_bacterium_Choco86,Provencibacterium_massiliense,Intestinimonas_butyriciproducens,Clostridium_saccharogumia,Alistipes_putredinis,Coprobacter_secundus,Streptococcus_sp_FDAARGOS_192,Roseburia_inulinivorans,Bacteroides_dorei,Lachnoclostridium_phocaeense,Odoribacter_laneus,Coprococcus_eutactus,Bacteroides_pyogenes,Butyrivibrio_crossotus,Bariatricus_massiliensis,Parabacteroides_distasonis,Clostridium_scindens,Pseudoflavonifractor_capillosus,Clostridium_saccharolyticum,Eubacterium_plexicaudatum,Clostridium_innocuum,Barnesiella_viscericola,Absiella_dolichum,Holdemanella_biformis,Bacteroides_ovatus,Christensenella_minuta,Anaerotignum_lactatifermentans,Oscillibacter_sp_PEA192,Schaalia_odontolytica,Phocea_massiliensis,Subdoligranulum_variabile,Emergencia_timonensis,Clostridium_asparagiforme,Coprococcus_comes,Bacteroides_coprophilus,Bacteroides_salanitronis,Bacteroides_nordii,Mediterranea_massiliensis,Bacteroides_helcogenes,Parabacteroides_goldsteinii,Lachnospiraceae_bacterium_GAM79,Bacteroides_thetaiotaomicron,Bacteroides_cellulosilyticus,Clostridium_glycyrrhizinilyticum,Bacteroides_vulgatus
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017543563630002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012504468820638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050475322722537,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002092590673931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354401745867931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051980506601203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019614185692811,0,0,0,0.0331753866837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018237868839255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016702069594794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030538600798534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.020072588340102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003762569093251,0,0,0,0,0,0,0,0
130,0,0,0,0,0,-0.003773466576731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038647887748051,0,0,0,0,0,0,0,0,0,0,0,0.016635939190179,0,0.063682564674148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.06103064133493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014190734788429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006491570887015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.056291011603726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0.055162544857486,0,0,0,0,0,0,0,0,0,0,0.124426362031167,0,0.03166043293813,0,0,0,0,0,0,0,0,0.010313283186944,0,0,-0.038974091271568,0,0,0,0,0,0,0.088262034296996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069051505706632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020760772368597,0,0,0,0,0,0,0,0,0,0.02713833878712,0,0,0.055691850957294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035367140825863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018230943833929,0,0,0,0,0,0.030233906316059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020072588340102,0,0,0,-1,0,-0.032157566434857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098458516191882,0.064893459508446,0,0,0,0,0.080786563184926,0,0,0.003373844111193
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093529421253841,0,0,0,0.082853422729385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056291011603726,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088527832206376,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005171051839265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000222152140731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042652817802183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032157566434857,0,-1,0,0,0,0,0.014471176560186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014641659480861,0,0,0,0,0,0,0,0,0,0
136,0,0.132965953784567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005478093752788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003444224883342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052137854206803,0.07214950955466,0,0,0,0,0,0,0,0,0,0.022455782051786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218700734765328,0,0,0,0,0,0,0,0,0,0,0,0.049787864789946,0,0.059462129144683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158888237059397,0,0,0,0.049315858019647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003145308988761,0,0,0,0,0.023995322452882,0,0,0,0,0,0,0.06103064133493,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.013833224454239,0,0,0.020399472687719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0.007493977075734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180725428329079,0,0,0,0,0,0,0.009495822576477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014471176560186,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083500148971333,0.03111864060497,0,0,0,0.010262758680298,0,0,0,0,0.007583086008651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058799301836848,0,0,0,0,0,0,0,0,0,0,0.037363167050117,0.038991798547614,0.003490457540723,0,0.070977300789836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078875883699251,0,0.027835421192375,0,0,0,0,0,0,0,0.068414595840407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056622386424824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01186833938667,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040126357913218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208445683479094,0,0.070265983001388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013122484970944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020038718907633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001646296499361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052765926796079,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013474787487389,0,0,0,0,0,0,0,0,0,0.109437933135659,0,0,0,0,0,0,0,0,0.015372604799967,0,0,0,0,0,0,0,0,0,0,0.0624899713596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079447783874772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0.024258197662919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002390548126025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055221241013126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016270040049441,0
148,0,0,0,0,0,0,0,0,-0.002957381653289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040449018032459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030190136370538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004577379151495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02234856784434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013833224454239,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114887702365203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049193409159369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025828812802289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051980506601203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006417214626053,0.038796989122369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060659831379577,0,0,0,0,0,0,0.057613723054184,0,0,0,0,0,0,0,0,0,0,0,0.052401167721003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.011844402324531,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006332177842943,0,0,0,0,0,0,0,0,0,0,0,0.059980795496794,0,0,0,0,0,0,0,0,0.084509622043195,0,0,0,0,0,0,0,0,0,0,0,0.03291671723294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020399472687719,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001177009769547,0,0,0,0,0,0,0,0,0,0,0,0.032367124975604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907942413902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062163464806564,0,0,0,0,0,0,0,0.16251498242168,0,0,0,0,0,0,0,0,0,0,0.019911969709568,0,0,0,0,0,0,0.037560878735494,0,0,0,0,0,0,0,0,0,0,0.073153029680387,0,0,0,0,0,0,0,0,0,0,-0.001306337038412,0,0,0,0,0,0,0,0,0.155487324477416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117359577843955,0,0,0,0,0,0,0,0,0,0,-0.008567323662918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011844402324531,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0.106711434981978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079034324096618,0,0,0,0,0,0,0,0,0,0.046295924641853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410320406991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125565503112378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014641659480861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.002792565820688,0,0.049841551371208,0.027941874706171,0,0,0,0,0,0
