Bacterial_Species,Prevalence,Cohort
Prevotella_oulorum,0.3783783783783784,CRC
Prevotella_pallens,0.6081081081081081,CRC
Prevotella_paludivivens,0.04054054054054054,CRC
Prevotella_ruminicola,0.24324324324324326,CRC
Prevotella_saccharolytica,0.40540540540540543,CRC
Prevotella_salivae,0.5,CRC
Prevotella_scopos,0.44594594594594594,CRC
Prevotella_shahii,0.2972972972972973,CRC
Prevotella_sp_oral_taxon_299,0.28378378378378377,CRC
Prevotella_stercorea,0.9864864864864865,CRC
Prevotella_timonensis,0.8378378378378378,CRC
Prevotella_veroralis,0.35135135135135137,CRC
Prevotellamassilia_timonensis,0.9864864864864865,CRC
Propionibacterium_acidifaciens,0.05405405405405406,CRC
Propionimicrobium_sp_Marseille-P3275,0.06756756756756757,CRC
Proteiniclasticum_ruminis,0.04054054054054054,CRC
Proteus_mirabilis,0.013513513513513514,CRC
Proteus_vulgaris,0.02702702702702703,CRC
Provencibacterium_massiliense,0.918918918918919,CRC
Providencia_rustigianii,0.02702702702702703,CRC
Pseudobutyrivibrio_ruminis,0.08108108108108109,CRC
Pseudoflavonifractor_capillosus,1.0,CRC
Pseudomonas_aeruginosa,0.013513513513513514,CRC
Pseudomonas_otitidis,0.013513513513513514,CRC
Pseudomonas_putida,0.013513513513513514,CRC
Pseudomonas_sp_FDAARGOS_380,0.013513513513513514,CRC
Pseudomonas_sp_HLS-6,0.013513513513513514,CRC
Pseudomonas_sp_JY-Q,0.013513513513513514,CRC
Pseudomonas_sp_TMW_21634,0.013513513513513514,CRC
Pseudopropionibacterium_propionicum,0.08108108108108109,CRC
Pseudoramibacter_alactolyticus,0.04054054054054054,CRC
Pseudovibrio_stylochi,0.013513513513513514,CRC
Pyramidobacter_piscolens,0.14864864864864866,CRC
Quasibacillus_thermotolerans,0.0945945945945946,CRC
Ralstonia_insidiosa,0.013513513513513514,CRC
Ralstonia_mannitolilytica,0.02702702702702703,CRC
Ralstonia_pickettii,0.0945945945945946,CRC
Raoultella_ornithinolytica,0.16216216216216217,CRC
Raoultella_planticola,0.17567567567567569,CRC
Raoultella_sp_X13,0.14864864864864866,CRC
Rhodospirillum_rubrum,0.04054054054054054,CRC
Riemerella_columbina,0.013513513513513514,CRC
Rikenella_microfusus,0.8378378378378378,CRC
Robinsoniella_peoriensis,0.02702702702702703,CRC
Rodentibacter_pneumotropicus,0.02702702702702703,CRC
Romboutsia_lituseburensis,0.05405405405405406,CRC
Romboutsia_timonensis,0.6081081081081081,CRC
Roseburia_faecis,1.0,CRC
Roseburia_hominis,1.0,CRC
Roseburia_intestinalis,1.0,CRC
Roseburia_inulinivorans,1.0,CRC
Rothia_dentocariosa,0.35135135135135137,CRC
Rothia_mucilaginosa,0.8108108108108109,CRC
Ruminiclostridium_josui,0.05405405405405406,CRC
Ruminobacter_amylophilus,0.013513513513513514,CRC
Ruminococcaceae_bacterium,0.02702702702702703,CRC
Ruminococcaceae_bacterium_CPB6,0.05405405405405406,CRC
Ruminococcus_albus,0.20270270270270271,CRC
Ruminococcus_bicirculans,0.9324324324324325,CRC
Ruminococcus_bromii,0.6756756756756757,CRC
Ruminococcus_callidus,0.9594594594594594,CRC
Ruminococcus_champanellensis,0.6756756756756757,CRC
Ruminococcus_faecis,1.0,CRC
Ruminococcus_flavefaciens,0.4594594594594595,CRC
Ruminococcus_gauvreauii,0.3783783783783784,CRC
Ruminococcus_gnavus,1.0,CRC
Ruminococcus_lactaris,1.0,CRC
Ruminococcus_torques,1.0,CRC
Ruthenibacterium_lactatiformans,1.0,CRC
Salmonella_bongori,0.04054054054054054,CRC
Salmonella_enterica,0.20270270270270271,CRC
Sanguibacteroides_justesenii,0.8513513513513513,CRC
Scardovia_inopinata,0.02702702702702703,CRC
Scardovia_wiggsiae,0.24324324324324326,CRC
Schaalia_cardiffensis,0.12162162162162163,CRC
Schaalia_meyeri,0.2702702702702703,CRC
Schaalia_odontolytica,0.972972972972973,CRC
Schaalia_turicensis,0.1891891891891892,CRC
Selenomonas_artemidis,0.04054054054054054,CRC
Selenomonas_bovis,0.08108108108108109,CRC
Selenomonas_ruminantium,0.02702702702702703,CRC
Selenomonas_sp_oral_taxon_126,0.06756756756756757,CRC
Selenomonas_sp_oral_taxon_136,0.0945945945945946,CRC
Selenomonas_sp_oral_taxon_478,0.0945945945945946,CRC
Selenomonas_sp_oral_taxon_920,0.08108108108108109,CRC
Selenomonas_sputigena,0.22972972972972974,CRC
Sellimonas_intestinalis,0.9864864864864865,CRC
Senegalimassilia_anaerobia,0.5945945945945946,CRC
Serratia_marcescens,0.02702702702702703,CRC
Serratia_plymuthica,0.02702702702702703,CRC
Serratia_sp_ATCC_39006,0.013513513513513514,CRC
Serratia_sp_MYb239,0.013513513513513514,CRC
Serratia_sp_P2ACOL2,0.02702702702702703,CRC
Serratia_sp_SSNIH1,0.013513513513513514,CRC
Sharpea_azabuensis,0.22972972972972974,CRC
Shewanella_algae,0.013513513513513514,CRC
Shigella_dysenteriae,0.16216216216216217,CRC
Shigella_flexneri,0.16216216216216217,CRC
Shigella_sp_PAMC_28760,0.1891891891891892,CRC
Shuttleworthia_satelles,0.32432432432432434,CRC
Siccibacter_turicensis,0.02702702702702703,CRC
Slackia_exigua,0.4189189189189189,CRC
Slackia_heliotrinireducens,0.02702702702702703,CRC
Slackia_piriformis,0.40540540540540543,CRC
Sneathia_amnii,0.013513513513513514,CRC
Sneathiella_glossodoripedis,0.04054054054054054,CRC
Sodalis_praecaptivus,0.013513513513513514,CRC
Solemya_velesiana_gill_symbiont,0.013513513513513514,CRC
Solobacterium_moorei,1.0,CRC
Sporobacter_termitidis,0.32432432432432434,CRC
Staphylococcus_aureus,0.013513513513513514,CRC
Staphylococcus_muscae,0.013513513513513514,CRC
Stenotrophomonas_maltophilia,0.013513513513513514,CRC
Stomatobaculum_longum,0.7837837837837838,CRC
Streptobacillus_hongkongensis,0.02702702702702703,CRC
Streptobacillus_moniliformis,0.013513513513513514,CRC
Streptobacillus_notomytis,0.05405405405405406,CRC
Streptococcus_acidominimus,0.16216216216216217,CRC
Streptococcus_agalactiae,0.13513513513513514,CRC
Streptococcus_anginosus,0.6756756756756757,CRC
Streptococcus_australis,0.8783783783783784,CRC
Streptococcus_caballi,0.02702702702702703,CRC
Streptococcus_constellatus,0.5135135135135135,CRC
Streptococcus_criceti,0.013513513513513514,CRC
Streptococcus_cristatus,0.581081081081081,CRC
Streptococcus_dysgalactiae,0.12162162162162163,CRC
Streptococcus_entericus,0.02702702702702703,CRC
Streptococcus_equi,0.02702702702702703,CRC
Streptococcus_equinus,0.05405405405405406,CRC
Streptococcus_gallolyticus,0.13513513513513514,CRC
Streptococcus_gordonii,0.7027027027027027,CRC
Streptococcus_henryi,0.04054054054054054,CRC
Streptococcus_infantarius,0.20270270270270271,CRC
Streptococcus_intermedius,0.44594594594594594,CRC
Streptococcus_lutetiensis,0.10810810810810811,CRC
Streptococcus_macacae,0.013513513513513514,CRC
Streptococcus_macedonicus,0.12162162162162163,CRC
Streptococcus_marimammalium,0.02702702702702703,CRC
Streptococcus_massiliensis,0.14864864864864866,CRC
Streptococcus_milleri,0.4864864864864865,CRC
Streptococcus_mitis,0.9324324324324325,CRC
Streptococcus_mutans,0.2702702702702703,CRC
Streptococcus_oralis,0.8783783783783784,CRC
Streptococcus_orisratti,0.14864864864864866,CRC
Streptococcus_ovis,0.013513513513513514,CRC
Streptococcus_parasanguinis,0.972972972972973,CRC
Streptococcus_pasteurianus,0.8918918918918919,CRC
Streptococcus_pluranimalium,0.02702702702702703,CRC
Streptococcus_pneumoniae,0.4594594594594595,CRC
Streptococcus_pseudopneumoniae,0.6756756756756757,CRC
Streptococcus_pseudoporcinus,0.04054054054054054,CRC
Streptococcus_pyogenes,0.05405405405405406,CRC
Streptococcus_respiraculi,0.013513513513513514,CRC
Streptococcus_salivarius,0.9864864864864865,CRC
Streptococcus_sanguinis,0.7972972972972973,CRC
Streptococcus_sobrinus,0.08108108108108109,CRC
Streptococcus_sp_A12,0.9324324324324325,CRC
Streptococcus_sp_ChDC_B345,0.8108108108108109,CRC
Streptococcus_sp_FDAARGOS_192,0.9864864864864865,CRC
Streptococcus_sp_FDAARGOS_520,0.10810810810810811,CRC
Streptococcus_sp_FDAARGOS_521,0.05405405405405406,CRC
Streptococcus_sp_FDAARGOS_522,0.08108108108108109,CRC
Streptococcus_sp_I-G2,0.8378378378378378,CRC
Streptococcus_sp_I-P16,0.8648648648648649,CRC
Streptococcus_sp_JS71,0.8648648648648649,CRC
Streptococcus_sp_KCOM_2412,0.6081081081081081,CRC
Streptococcus_sp_NPS_308,0.7297297297297297,CRC
Streptococcus_sp_group_B,0.05405405405405406,CRC
Streptococcus_sp_oral_taxon_064,0.7567567567567568,CRC
Streptococcus_sp_oral_taxon_431,0.8783783783783784,CRC
Streptococcus_suis,0.44594594594594594,CRC
Streptococcus_thermophilus,0.7972972972972973,CRC
Streptococcus_vestibularis,0.8783783783783784,CRC
Streptococcus_viridans,0.8918918918918919,CRC
Subdoligranulum_variabile,1.0,CRC
Succinatimonas_hippei,0.14864864864864866,CRC
Succinimonas_amylolytica,0.013513513513513514,CRC
Succinivibrio_dextrinosolvens,0.013513513513513514,CRC
Sutterella_megalosphaeroides,0.3108108108108108,CRC
Sutterella_parvirubra,0.36486486486486486,CRC
Sutterella_wadsworthensis,0.8243243243243243,CRC
Synergistes_jonesii,0.05405405405405406,CRC
Tannerella_forsythia,0.33783783783783783,CRC
Tannerella_sp_oral_taxon_HOT-286,0.4864864864864865,CRC
Terasakiella_pusilla,0.04054054054054054,CRC
Terrisporobacter_glycolicus,0.06756756756756757,CRC
Tetrasphaera_japonica,0.02702702702702703,CRC
Thalassobaculum_salexigens,0.013513513513513514,CRC
Thermus_antranikianii,0.013513513513513514,CRC
Thermus_brockianus,0.013513513513513514,CRC
Thermus_scotoductus,0.04054054054054054,CRC
Thiohalospira_halophila,0.013513513513513514,CRC
Tissierella_praeacuta,0.02702702702702703,CRC
Tolumonas_auensis,0.013513513513513514,CRC
Trabulsiella_odontotermitis,0.02702702702702703,CRC
Traorella_massiliensis,0.972972972972973,CRC
Treponema_berlinense,0.013513513513513514,CRC
Treponema_denticola,0.013513513513513514,CRC
Treponema_maltophilum,0.04054054054054054,CRC
Treponema_medium,0.17567567567567569,CRC
Treponema_phagedenis,0.013513513513513514,CRC
Treponema_porcinum,0.05405405405405406,CRC
Treponema_socranskii,0.02702702702702703,CRC
Treponema_sp_OMZ_838,0.06756756756756757,CRC
Treponema_succinifaciens,0.05405405405405406,CRC
Treponema_vincentii,0.013513513513513514,CRC
Tropheryma_whipplei,0.02702702702702703,CRC
Trueperella_bernardiae,0.013513513513513514,CRC
Turicibacter_sanguinis,0.43243243243243246,CRC
Turicibacter_sp_H121,0.6756756756756757,CRC
Turicimonas_muris,0.12162162162162163,CRC
Tyzzerella_nexilis,1.0,CRC
Urinicoccus_massiliensis,0.17567567567567569,CRC
Urmitella_timonensis,0.06756756756756757,CRC
Varibaculum_cambriense,0.04054054054054054,CRC
Veillonella_dispar,0.9594594594594594,CRC
Veillonella_magna,0.02702702702702703,CRC
Veillonella_montpellierensis,0.20270270270270271,CRC
Veillonella_parvula,0.8378378378378378,CRC
Veillonella_rodentium,0.43243243243243246,CRC
Veillonella_seminalis,0.05405405405405406,CRC
Victivallales_bacterium_CCUG_44730,0.20270270270270271,CRC
Weissella_cibaria,0.04054054054054054,CRC
Winkia_neuii,0.013513513513513514,CRC
Xenorhabdus_poinarii,0.013513513513513514,CRC
Xylella_fastidiosa,0.013513513513513514,CRC
Yersinia_enterocolitica,0.04054054054054054,CRC
Yersinia_frederiksenii,0.013513513513513514,CRC
Yersinia_rohdei,0.013513513513513514,CRC
Yersinia_ruckeri,0.013513513513513514,CRC
Yokenella_regensburgei,0.013513513513513514,CRC
bacterium_A52C2,0.04054054054054054,CRC
bacterium_LF-3,0.9594594594594594,CRC
bacterium_MS4,0.2702702702702703,CRC
